stfips,areatype,area,maparea,areaname,Stateabbrv,periodid,PeriodString,matoccode,estoccprj,projoccprj,grrate,nchg,pchg,aopeng,aopenr,aopent,exits,annualexits,transfers,annualtransfers,change,annualchange,openings,annualopenings,growcode,growdesc,suppress,estyear,projyear,codetype,occcode,codeTitle,codelevel,inDemand,regionalInDemand,green,regionalGreen,DemandRank,Timeperiod,Fullperiod,Sortperiod,Rank,SortOcc
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,191000,32,34,0.6081,2,6.2500,,,,5,0,28,3,2,0,35,3,SS,Stable,0,2018,2028,14,191000,Life Scientists,3,,,,,,2018-2028,20180020280005,2018202818,4424,Life Scientists
00,00,000000,0000000000,United States,US,18,20180020280005,191099,7600,8000,,400,5.9000,,,,1000,100,6000,600,400,40,7000,700,GG,Growing,0,2018,2028,14,191099,"Life Scientists, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,4425,"Life Scientists, All Other"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,191099,81,86,0.6008,5,6.1728,,,,12,1,63,6,5,0,80,7,SS,Stable,0,2018,2028,14,191099,"Life Scientists, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,4426,"Life Scientists, All Other"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,191099,81,86,0.6008,5,6.1728,,,,12,1,63,6,5,0,80,7,SS,Stable,0,2018,2028,14,191099,"Life Scientists, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,4427,"Life Scientists, All Other"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,191099,83,89,0.7004,6,7.2289,,,,12,1,65,6,6,1,83,8,GG,Growing,0,2018,2028,14,191099,"Life Scientists, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,4428,"Life Scientists, All Other"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,191099,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,191099,"Life Scientists, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;4429,"Life Scientists, All Other"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,191099,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,191099,"Life Scientists, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;4430,"Life Scientists, All Other"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,191099,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,191099,"Life Scientists, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;4431,"Life Scientists, All Other"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,191099,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,191099,"Life Scientists, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;4432,"Life Scientists, All Other"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,191099,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,191099,"Life Scientists, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;4433,"Life Scientists, All Other"
00,00,000000,0000000000,United States,US,18,20180020280005,190000,1322700,1420200,,97400,7.4000,,,,271000,27100,1065000,106500,97400,9740,1433000,143300,GG,Growing,0,2018,2028,14,190000,"Life, Physical, and Social Science",2,,,,,,2018-2028,20180020280005,2018202818,4434,"Life, Physical, and Social Science"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,190000,4396,4756,0.7902,360,8.1893,,,,926,93,3358,336,360,36,4644,465,GG,Growing,0,2018,2028,14,190000,"Life, Physical, and Social Science",2,,,,,,2018-2028,20180020280005,2018202818,4435,"Life, Physical, and Social Science"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,190000,4396,4756,0.7902,360,8.1893,,,,926,93,3358,336,360,36,4644,465,GG,Growing,0,2018,2028,14,190000,"Life, Physical, and Social Science",2,,,,,,2018-2028,20180020280005,2018202818,4436,"Life, Physical, and Social Science"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,190000,4377,4868,1.0689,491,11.2177,,,,891,89,3475,348,491,49,4857,486,GG,Growing,0,2018,2028,14,190000,"Life, Physical, and Social Science",2,,,,,,2018-2028,20180020280005,2018202818,4437,"Life, Physical, and Social Science"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,190000,875,932,0.6331,57,6.5143,,,,187,19,707,71,57,6,951,96,GG,Growing,0,2018,2028,14,190000,"Life, Physical, and Social Science",2,,,,,,2018-2028,20180020280005,2018202818,4438,"Life, Physical, and Social Science"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,190000,819,873,0.6406,54,6.5934,,,,167,17,686,69,54,5,907,91,GG,Growing,0,2018,2028,14,190000,"Life, Physical, and Social Science",2,,,,,,2018-2028,20180020280005,2018202818,4439,"Life, Physical, and Social Science"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,190000,1400,1479,0.5504,79,5.6429,,,,317,32,1171,117,79,8,1567,157,SS,Stable,0,2018,2028,14,190000,"Life, Physical, and Social Science",2,,,,,,2018-2028,20180020280005,2018202818,4440,"Life, Physical, and Social Science"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,190000,12081,13176,0.8714,1095,9.0638,,,,2551,255,9607,961,1095,110,13253,1326,GG,Growing,0,2018,2028,14,190000,"Life, Physical, and Social Science",2,,,,,,2018-2028,20180020280005,2018202818,4441,"Life, Physical, and Social Science"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,190000,1623,1727,0.6230,104,6.4079,,,,349,35,1364,136,104,10,1817,181,GG,Growing,0,2018,2028,14,190000,"Life, Physical, and Social Science",2,,,,,,2018-2028,20180020280005,2018202818,4442,"Life, Physical, and Social Science"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,190000,205,222,0.7999,17,8.2927,,,,42,4,175,18,17,2,234,24,GG,Growing,0,2018,2028,14,190000,"Life, Physical, and Social Science",2,,,,,,2018-2028,20180020280005,2018202818,4443,"Life, Physical, and Social Science"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,194000,888,956,0.7406,68,7.6577,,,,235,24,837,84,68,7,1140,115,GG,Growing,0,2018,2028,14,194000,"Life, Physical, and Social Science Technicians",3,,,,,,2018-2028,20180020280005,2018202818,4444,"Life, Physical, and Social Science Technicians"
00,00,000000,0000000000,United States,US,18,20180020280005,194000,404600,428900,,24200,6.0000,,,,93000,9300,374000,37400,24200,2420,490000,49000,GG,Growing,0,2018,2028,14,194000,"Life, Physical, and Social Science Technicians",3,,,,,,2018-2028,20180020280005,2018202818,4445,"Life, Physical, and Social Science Technicians"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,194000,751,798,0.6089,47,6.2583,,,,200,20,705,70,47,5,952,95,SS,Stable,0,2018,2028,14,194000,"Life, Physical, and Social Science Technicians",3,,,,,,2018-2028,20180020280005,2018202818,4446,"Life, Physical, and Social Science Technicians"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,194000,252,267,0.5799,15,5.9524,,,,59,6,244,24,15,2,318,32,SS,Stable,0,2018,2028,14,194000,"Life, Physical, and Social Science Technicians",3,,,,,,2018-2028,20180020280005,2018202818,4447,"Life, Physical, and Social Science Technicians"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,194000,888,956,0.7406,68,7.6577,,,,235,24,837,84,68,7,1140,115,GG,Growing,0,2018,2028,14,194000,"Life, Physical, and Social Science Technicians",3,,,,,,2018-2028,20180020280005,2018202818,4448,"Life, Physical, and Social Science Technicians"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,194000,114,124,0.8444,10,8.7719,,,,30,3,110,11,10,1,150,15,GG,Growing,0,2018,2028,14,194000,"Life, Physical, and Social Science Technicians",3,,,,,,2018-2028,20180020280005,2018202818,4449,"Life, Physical, and Social Science Technicians"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,194000,650,669,0.2885,19,2.9231,,,,163,16,599,60,19,2,781,78,SS,Stable,0,2018,2028,14,194000,"Life, Physical, and Social Science Technicians",3,,,,,,2018-2028,20180020280005,2018202818,4450,"Life, Physical, and Social Science Technicians"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,194000,2970,3140,0.5582,170,5.7239,,,,766,77,2786,279,170,17,3722,373,SS,Stable,0,2018,2028,14,194000,"Life, Physical, and Social Science Technicians",3,,,,,,2018-2028,20180020280005,2018202818,4451,"Life, Physical, and Social Science Technicians"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,194000,599,624,0.4097,25,4.1736,,,,146,15,566,57,25,2,737,74,SS,Stable,0,2018,2028,14,194000,"Life, Physical, and Social Science Technicians",3,,,,,,2018-2028,20180020280005,2018202818,4452,"Life, Physical, and Social Science Technicians"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,194000,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,194000,"Life, Physical, and Social Science Technicians",3,,,,,,2018-2028,20180020280005,2018202818,s;4453,"Life, Physical, and Social Science Technicians"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,194099,166,175,0.5294,9,5.4217,,,,46,5,156,16,9,1,211,22,SS,Stable,0,2018,2028,14,194099,"Life, Physical, and Social Science Technicians, All Other",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4454,"Life, Physical, and Social Science Technicians, All Other"
00,00,000000,0000000000,United States,US,18,20180020280005,194099,72400,77400,,5100,7.0000,,,,20000,2000,68000,6800,5100,510,94000,9400,GG,Growing,0,2018,2028,14,194099,"Life, Physical, and Social Science Technicians, All Other",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4455,"Life, Physical, and Social Science Technicians, All Other"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,194099,82,89,0.8225,7,8.5366,,,,23,2,78,8,7,1,108,11,GG,Growing,0,2018,2028,14,194099,"Life, Physical, and Social Science Technicians, All Other",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4456,"Life, Physical, and Social Science Technicians, All Other"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,194099,38,38,0.0000,0,0.0000,,,,10,1,35,4,0,0,45,5,SS,Stable,0,2018,2028,14,194099,"Life, Physical, and Social Science Technicians, All Other",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4457,"Life, Physical, and Social Science Technicians, All Other"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,194099,166,175,0.5294,9,5.4217,,,,46,5,156,16,9,1,211,22,SS,Stable,0,2018,2028,14,194099,"Life, Physical, and Social Science Technicians, All Other",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4458,"Life, Physical, and Social Science Technicians, All Other"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,194099,42,46,0.9139,4,9.5238,,,,12,1,40,4,4,0,56,5,GG,Growing,0,2018,2028,14,194099,"Life, Physical, and Social Science Technicians, All Other",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4459,"Life, Physical, and Social Science Technicians, All Other"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,194099,359,386,0.7278,27,7.5209,,,,102,10,340,34,27,3,469,47,GG,Growing,0,2018,2028,14,194099,"Life, Physical, and Social Science Technicians, All Other",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4460,"Life, Physical, and Social Science Technicians, All Other"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,194099,59,62,0.4972,3,5.0847,,,,16,2,55,6,3,0,74,8,SS,Stable,0,2018,2028,14,194099,"Life, Physical, and Social Science Technicians, All Other",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4461,"Life, Physical, and Social Science Technicians, All Other"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,194099,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,194099,"Life, Physical, and Social Science Technicians, All Other",6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;4462,"Life, Physical, and Social Science Technicians, All Other"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,194099,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,194099,"Life, Physical, and Social Science Technicians, All Other",6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;4463,"Life, Physical, and Social Science Technicians, All Other"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,339092,238,262,0.9654,24,10.0840,,,,329,33,275,28,24,2,628,63,GG,Growing,0,2018,2028,14,339092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4464,"Lifeguards, Ski Patrol, and Other Recreational Protective Service"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,339092,459,486,0.5732,27,5.8824,,,,622,62,519,52,27,3,1168,117,SS,Stable,0,2018,2028,14,339092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4465,"Lifeguards, Ski Patrol, and Other Recreational Protective Service"
00,00,000000,0000000000,United States,US,18,20180020280005,339092,151800,162400,,10700,7.0000,,,,207000,20700,173000,17300,10700,1070,390000,39000,GG,Growing,0,2018,2028,14,339092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4466,"Lifeguards, Ski Patrol, and Other Recreational Protective Service"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,339092,57,60,0.5143,3,5.2632,,,,77,8,64,6,3,0,144,14,SS,Stable,0,2018,2028,14,339092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4467,"Lifeguards, Ski Patrol, and Other Recreational Protective Service"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,339092,807,867,0.7197,60,7.4349,,,,1101,110,920,92,60,6,2081,208,GG,Growing,0,2018,2028,14,339092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4468,"Lifeguards, Ski Patrol, and Other Recreational Protective Service"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,339092,459,486,0.5732,27,5.8824,,,,622,62,519,52,27,3,1168,117,SS,Stable,0,2018,2028,14,339092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4469,"Lifeguards, Ski Patrol, and Other Recreational Protective Service"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,339092,60,64,0.6475,4,6.6667,,,,82,8,68,7,4,0,154,15,GG,Growing,0,2018,2028,14,339092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4470,"Lifeguards, Ski Patrol, and Other Recreational Protective Service"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,339092,36,37,0.2744,1,2.7778,,,,48,5,40,4,1,0,89,9,SS,Stable,0,2018,2028,14,339092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service",6,1,0,0,0,,2018-2028,20180020280005,2018202818,4471,"Lifeguards, Ski Patrol, and Other Recreational Protective Service"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,339092,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,339092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service",6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;4472,"Lifeguards, Ski Patrol, and Other Recreational Protective Service"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,339092,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,339092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service",6,1,0,0,0,,2018-2028,20180020280005,2018202818,s;4473,"Lifeguards, Ski Patrol, and Other Recreational Protective Service"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,533033,615,634,0.3047,19,3.0894,,,,257,26,453,45,19,2,729,73,SS,Stable,0,2018,2028,14,533033,Light Truck Drivers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4474,Light Truck Drivers
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,533033,266,270,0.1494,4,1.5038,,,,110,11,194,19,4,0,308,30,SS,Stable,0,2018,2028,14,533033,Light Truck Drivers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4475,Light Truck Drivers
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,533033,506,527,0.4075,21,4.1502,,,,213,21,375,38,21,2,609,61,SS,Stable,0,2018,2028,14,533033,Light Truck Drivers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4476,Light Truck Drivers
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,533033,427,439,0.2775,12,2.8103,,,,178,18,314,31,12,1,504,50,SS,Stable,0,2018,2028,14,533033,Light Truck Drivers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4477,Light Truck Drivers
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,533033,939,966,0.2839,27,2.8754,,,,392,39,691,69,27,3,1110,111,SS,Stable,0,2018,2028,14,533033,Light Truck Drivers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4478,Light Truck Drivers
00,00,000000,0000000000,United States,US,18,20180020280005,533033,1001300,1045100,,43800,4.4000,,,,421000,42100,742000,74200,43800,4380,1207000,120700,SS,Stable,0,2018,2028,14,533033,Light Truck Drivers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4479,Light Truck Drivers
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,533033,854,885,0.3572,31,3.6300,,,,358,36,631,63,31,3,1020,102,SS,Stable,0,2018,2028,14,533033,Light Truck Drivers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4480,Light Truck Drivers
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,533033,5051,5233,0.3546,182,3.6032,,,,2117,212,3729,373,182,18,6028,603,SS,Stable,0,2018,2028,14,533033,Light Truck Drivers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4481,Light Truck Drivers
35,15,000005,3515000005,Central Region,NM,18,20180020280005,533033,2488,2576,0.3482,88,3.5370,,,,1042,104,1836,184,88,9,2966,297,SS,Stable,0,2018,2028,14,533033,Light Truck Drivers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4482,Light Truck Drivers
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,533033,2488,2576,0.3482,88,3.5370,,,,1042,104,1836,184,88,9,2966,297,SS,Stable,0,2018,2028,14,533033,Light Truck Drivers,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4483,Light Truck Drivers
00,00,000000,0000000000,United States,US,18,20180020280005,499050,242200,252900,,10700,4.4000,,,,59000,5900,183000,18300,10700,1070,252000,25200,SS,Stable,0,2018,2028,14,499050,Line Installers and Repairers,5,,,,,,2018-2028,20180020280005,2018202818,4484,Line Installers and Repairers
00,00,000000,0000000000,United States,US,18,20180020280005,537033,2700,2700,,-100,-2.0000,,,,1000,100,2000,200,-100,-10,3000,300,DD,Declining,0,2018,2028,14,537033,"Loading Machine Operators, Underground Mining",6,0,0,0,0,,2018-2028,20180020280005,2018202818,4485,"Loading Machine Operators, Underground Mining"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,537033,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537033,"Loading Machine Operators, Underground Mining",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;4486,"Loading Machine Operators, Underground Mining"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,537033,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537033,"Loading Machine Operators, Underground Mining",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;4487,"Loading Machine Operators, Underground Mining"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,537033,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537033,"Loading Machine Operators, Underground Mining",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;4488,"Loading Machine Operators, Underground Mining"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,537033,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537033,"Loading Machine Operators, Underground Mining",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;4489,"Loading Machine Operators, Underground Mining"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,434131,1245,1364,0.9170,119,9.5582,,,,487,49,836,84,119,12,1442,145,GG,Growing,0,2018,2028,14,434131,Loan Interviewers and Clerks,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4490,Loan Interviewers and Clerks
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,434131,292,325,1.0765,33,11.3014,,,,115,12,198,20,33,3,346,35,GG,Growing,0,2018,2028,14,434131,Loan Interviewers and Clerks,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4491,Loan Interviewers and Clerks
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,434131,89,96,0.7600,7,7.8652,,,,35,4,59,6,7,1,101,11,GG,Growing,0,2018,2028,14,434131,Loan Interviewers and Clerks,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4492,Loan Interviewers and Clerks
00,00,000000,0000000000,United States,US,18,20180020280005,434131,226300,245800,,19500,8.6000,,,,88000,8800,151000,15100,19500,1950,259000,25900,GG,Growing,0,2018,2028,14,434131,Loan Interviewers and Clerks,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4493,Loan Interviewers and Clerks
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,434131,63,72,1.3443,9,14.2857,,,,25,2,43,4,9,1,77,7,GG,Growing,0,2018,2028,14,434131,Loan Interviewers and Clerks,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4494,Loan Interviewers and Clerks
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,434131,114,129,1.2438,15,13.1579,,,,45,4,78,8,15,2,138,14,GG,Growing,0,2018,2028,14,434131,Loan Interviewers and Clerks,6,1,0,0,0,,2018-2028,20180020280005,2018202818,4495,Loan Interviewers and Clerks
